CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays,customer_segment,ExpectedPurchaseCycle,OverdueRatio,ChurnRiskScore,CustomerLoyaltyIndex,RetentionPriority
CUST035464,146,4,3867.9,13,966.975,4,2,0.0,0.0,0.125,0.0025740025740025,2020-05-05,2024-08-05,1554,2,365.0,0.4,0.4,89.45,VIP Loyalty Care
CUST035465,602,4,3122.75,8,780.6875,4,3,0.0,0.0,0.1,0.0034512510785159,2020-03-05,2023-05-07,1159,2,365.0,1.65,1.0,82.05,VIP Winback Alert
CUST035466,1081,1,943.84,4,943.84,1,1,0.0,0.0,0.1,1.0,2022-01-13,2022-01-13,1,0,90.0,12.01,1.0,20.17,Reactivation Offer
CUST035467,680,3,1282.01,11,427.3366666666666,3,2,0.0,0.0,0.0833333333333333,0.0030425963488843,2020-06-08,2023-02-18,986,1,365.0,1.86,1.0,58.26,Re-engagement Push
CUST035468,336,4,5001.52,13,1250.38,4,4,0.0,0.0,0.075,0.0031421838177533,2020-08-04,2024-01-28,1273,2,365.0,0.92,0.9205,90.09,VIP Winback Alert
CUST035469,512,2,3364.56,9,1682.28,2,2,0.0,0.0,0.075,0.0039682539682539,2022-03-20,2023-08-05,504,1,365.0,1.4,1.0,61.35,Re-engagement Push
CUST035470,18,7,5617.400000000001,21,802.4857142857144,7,4,0.0,0.1428571428571428,0.05,0.0043613707165109,2020-07-21,2024-12-11,1605,2,267.5,0.07,0.0493,97.8,VIP Loyalty Care
CUST035471,137,6,3617.91,22,602.985,6,5,0.0,0.0,0.075,0.0037831021437578,2020-04-12,2024-08-14,1586,2,317.2,0.43,0.3753,92.15,VIP Loyalty Care
CUST035472,95,4,5571.6,12,1392.9,3,3,0.0,0.0,0.0625,0.0033361134278565,2021-06-15,2024-09-25,1199,2,365.0,0.26,0.2603,90.23,VIP Loyalty Care
CUST035473,1562,2,412.08,2,206.04,2,1,0.0,0.0,0.075,0.016,2020-05-18,2020-09-19,125,0,125.0,12.5,1.0,29.68,Reactivation Offer
CUST035474,13,3,2267.9,5,755.9666666666667,3,3,0.0,0.0,0.0999999999999999,0.0051020408163265,2023-05-09,2024-12-16,588,1,294.0,0.04,0.0356,63.54,Cross-sell Campaign
CUST035475,139,1,379.4,2,379.4,1,1,0.0,0.0,0.2,1.0,2024-08-12,2024-08-12,1,0,90.0,1.54,0.3808,13.34,Reactivation Offer
CUST035476,945,2,827.67,3,413.835,2,1,0.0,0.0,0.025,0.074074074074074,2022-05-03,2022-05-29,27,0,27.0,35.0,1.0,33.93,Reactivation Offer
CUST035477,842,2,2539.2200000000003,5,1269.61,2,2,0.0,0.0,0.125,0.004524886877828,2021-06-25,2022-09-09,442,1,365.0,2.31,1.0,55.2,Re-engagement Push
CUST035478,1573,1,239.91,1,239.91,1,1,0.0,0.0,0.3,1.0,2020-09-08,2020-09-08,1,0,90.0,17.48,1.0,11.7,Reactivation Offer
CUST035479,427,2,2688.43,6,1344.215,2,2,0.0,0.0,0.025,0.0017152658662092,2020-08-20,2023-10-29,1166,1,365.0,1.17,1.0,64.57,Re-engagement Push
CUST035482,166,1,2626.3,5,2626.3,1,1,0.0,0.0,0.0,1.0,2024-07-16,2024-07-16,1,0,90.0,1.84,0.4548,36.81,Reactivation Offer
CUST035483,477,1,976.11,2,976.11,1,1,0.0,0.0,0.0,1.0,2023-09-09,2023-09-09,1,0,90.0,5.3,1.0,20.52,Reactivation Offer
CUST035484,615,1,2425.28,5,2425.28,1,1,0.0,0.0,0.1,1.0,2023-04-24,2023-04-24,1,0,90.0,6.83,1.0,35.11,Reactivation Offer
CUST035485,1557,1,1001.44,2,1001.44,1,1,0.0,0.0,0.15,1.0,2020-09-24,2020-09-24,1,0,90.0,17.3,1.0,20.82,Reactivation Offer
CUST035486,532,1,485.2,1,485.2,1,1,0.0,0.0,0.2,1.0,2023-07-16,2023-07-16,1,0,90.0,5.91,1.0,14.71,Reactivation Offer
CUST035487,586,2,764.46,6,382.23,2,2,0.0,0.0,0.05,0.0057306590257879,2022-06-09,2023-05-23,349,1,349.0,1.68,1.0,36.28,Re-engagement Push
CUST035488,1646,1,578.95,2,578.95,1,1,0.0,0.0,0.15,1.0,2020-06-27,2020-06-27,1,0,90.0,18.29,1.0,15.95,Reactivation Offer
CUST035489,520,3,3264.41,11,1088.1366666666663,3,3,0.0,0.3333333333333333,0.0833333333333333,0.003,2020-11-01,2023-07-28,1000,2,365.0,1.42,1.0,75.5,VIP Winback Alert
CUST035490,453,2,678.1500000000001,4,339.07500000000005,2,2,0.0,0.0,0.0,0.0023446658851113,2021-06-03,2023-10-03,853,1,365.0,1.24,1.0,40.83,Re-engagement Push
CUST035491,1564,1,499.35,4,499.35,1,1,0.0,0.0,0.0,1.0,2020-09-17,2020-09-17,1,0,90.0,17.38,1.0,14.9,Reactivation Offer
CUST035492,156,3,5364.58,12,1788.1933333333334,3,3,0.0,0.0,0.1833333333333333,0.0019417475728155,2020-05-04,2024-07-26,1545,2,365.0,0.43,0.4274,87.66,VIP Loyalty Care
CUST035494,576,4,2616.73,12,654.1825,4,3,0.0,0.0,0.1,0.0032546786004882,2020-01-21,2023-06-02,1229,2,365.0,1.58,1.0,79.35,VIP Winback Alert
CUST035495,1261,1,231.03,1,231.03,1,1,0.0,0.0,0.25,1.0,2021-07-17,2021-07-17,1,0,90.0,14.01,1.0,11.6,Reactivation Offer
CUST035496,405,2,987.19,4,493.595,2,2,0.0,0.0,0.075,0.0046728971962616,2022-09-19,2023-11-20,428,1,365.0,1.11,1.0,39.62,Re-engagement Push
CUST035497,279,3,5437.89,12,1812.63,3,3,0.0,0.0,0.0,0.0049099836333878,2022-07-24,2024-03-25,611,2,305.5,0.91,0.7644,77.78,VIP Winback Alert
CUST035498,1613,1,1351.44,4,1351.44,1,1,0.0,0.0,0.0,1.0,2020-07-30,2020-07-30,1,0,90.0,17.92,1.0,24.69,Reactivation Offer
CUST035499,1130,4,2308.06,15,577.015,4,3,0.0,0.0,0.0875,0.01,2020-10-22,2021-11-25,400,2,133.3,8.48,1.0,67.4,VIP Winback Alert
CUST035500,627,1,481.4,3,481.4,1,1,1.0,0.0,0.0,1.0,2023-04-12,2023-04-12,1,0,90.0,6.97,1.0,14.65,Reactivation Offer
CUST035502,53,4,6613.89,15,1653.4725,4,3,0.0,0.0,0.05,0.0024316109422492,2020-05-07,2024-11-06,1645,2,365.0,0.15,0.1452,94.95,VIP Loyalty Care
CUST035503,152,2,677.38,5,338.69,2,1,0.0,0.0,0.025,0.0017331022530329,2021-06-03,2024-07-30,1154,1,365.0,0.42,0.4164,44.29,Cross-sell Campaign
CUST035504,451,1,2480.35,5,2480.35,1,1,0.0,0.0,0.15,1.0,2023-10-05,2023-10-05,1,0,90.0,5.01,1.0,35.6,Reactivation Offer
CUST035505,193,4,4220.8,10,1055.2,4,3,0.0,0.0,0.0375,0.0029695619896065,2020-10-12,2024-06-19,1347,2,365.0,0.53,0.5288,88.92,VIP Winback Alert
CUST035506,1461,2,4058.36,10,2029.18,2,2,0.0,0.0,0.05,0.010752688172043,2020-06-27,2020-12-29,186,1,186.0,7.85,1.0,61.1,Re-engagement Push
CUST035507,1420,2,865.62,5,432.81,2,2,0.0,0.0,0.125,0.0075187969924812,2020-05-19,2021-02-08,266,0,266.0,5.34,1.0,36.6,Reactivation Offer
CUST035508,202,3,1942.75,6,647.5833333333334,3,2,0.0,0.0,0.1166666666666666,0.0026086956521739,2021-04-18,2024-06-10,1150,1,365.0,0.55,0.5534,66.97,Cross-sell Campaign
CUST035509,388,2,482.08,4,241.04,2,2,0.0,0.0,0.0,0.0014398848092152,2020-02-18,2023-12-07,1389,1,365.0,1.06,1.0,44.27,Re-engagement Push
CUST035510,183,2,1574.87,8,787.435,2,2,0.0,0.0,0.075,0.001516300227445,2020-11-19,2024-06-29,1319,1,365.0,0.5,0.5014,55.96,Cross-sell Campaign
CUST035511,765,1,471.61,1,471.61,1,1,0.0,0.0,0.15,1.0,2022-11-25,2022-11-25,1,0,90.0,8.5,1.0,14.53,Reactivation Offer
CUST035512,221,4,4092.72,14,1023.18,4,4,0.0,0.0,0.1875,0.0027567195037904,2020-06-02,2024-05-22,1451,2,365.0,0.61,0.6055,89.46,VIP Winback Alert
CUST035513,784,2,2815.78,7,1407.89,2,1,0.0,0.0,0.125,0.00238379022646,2020-07-21,2022-11-06,839,1,365.0,2.15,1.0,61.71,Re-engagement Push
CUST035514,1578,1,664.74,2,664.74,1,1,0.0,0.0,0.2,1.0,2020-09-03,2020-09-03,1,0,90.0,17.53,1.0,16.99,Reactivation Offer
CUST035515,268,5,3805.51,14,761.102,5,3,0.0,0.2,0.02,0.0047938638542665,2021-05-29,2024-04-05,1043,2,260.8,1.03,0.7342,86.66,VIP Winback Alert
CUST035516,156,4,3707.49,13,926.8725,4,4,0.0,0.0,0.075,0.0054570259208731,2022-07-25,2024-07-26,733,2,244.3,0.64,0.4274,80.11,VIP Loyalty Care
CUST035518,51,3,3262.69,9,1087.5633333333333,3,3,0.0,0.0,0.0333333333333333,0.0021520803443328,2021-01-15,2024-11-08,1394,1,365.0,0.14,0.1397,79.78,Cross-sell Campaign
CUST035519,1147,1,3034.15,5,3034.15,1,1,0.0,0.0,0.05,1.0,2021-11-08,2021-11-08,1,0,90.0,12.74,1.0,39.66,Reactivation Offer
CUST035520,420,4,1448.13,7,362.0325,4,3,0.0,0.0,0.0375,0.0030349013657056,2020-03-28,2023-11-05,1318,1,365.0,1.15,1.0,69.28,Re-engagement Push
CUST035521,75,4,1322.21,8,330.5525,4,4,0.0,0.0,0.0375,0.0025157232704402,2020-06-09,2024-10-15,1590,2,365.0,0.21,0.2055,70.25,VIP Loyalty Care
CUST035522,1798,1,2504.14,5,2504.14,1,1,0.0,0.0,0.05,1.0,2020-01-27,2020-01-27,1,0,90.0,19.98,1.0,35.79,Reactivation Offer
CUST035523,579,1,146.19,2,146.19,1,1,0.0,0.0,0.05,1.0,2023-05-30,2023-05-30,1,0,90.0,6.43,1.0,10.67,Reactivation Offer
CUST035524,1068,1,847.59,3,847.59,1,1,0.0,0.0,0.05,1.0,2022-01-26,2022-01-26,1,0,90.0,11.87,1.0,19.05,Reactivation Offer
CUST035525,611,2,1381.99,4,690.995,2,2,0.0,0.0,0.1,0.0039525691699604,2021-12-09,2023-04-28,506,1,365.0,1.67,1.0,44.85,Re-engagement Push
CUST035526,154,4,1871.73,17,467.9325,4,4,0.0,0.0,0.0875,0.0030983733539891,2021-01-15,2024-07-28,1291,2,365.0,0.42,0.4219,73.34,VIP Loyalty Care
CUST035527,615,1,2005.14,5,2005.14,1,1,0.0,0.0,0.1,1.0,2023-04-24,2023-04-24,1,0,90.0,6.83,1.0,31.38,Reactivation Offer
CUST035529,265,1,87.63,3,87.63,1,1,0.0,0.0,0.1,1.0,2024-04-08,2024-04-08,1,0,90.0,2.94,0.726,10.08,Reactivation Offer
CUST035530,671,2,1900.17,6,950.085,2,2,0.0,0.0,0.025,0.0067567567567567,2022-05-08,2023-02-27,296,1,296.0,2.27,1.0,47.98,Re-engagement Push
CUST035531,2,6,5108.27,21,851.3783333333332,6,5,0.0,0.1666666666666666,0.0333333333333333,0.0044117647058823,2021-04-08,2024-12-27,1360,2,272.0,0.01,0.0055,94.73,VIP Loyalty Care
CUST035532,137,3,2761.77,11,920.59,3,2,0.0,0.0,0.0833333333333333,0.0029239766081871,2021-10-24,2024-08-14,1026,1,365.0,0.38,0.3753,72.57,Cross-sell Campaign
CUST035534,77,1,309.4,4,309.4,1,1,0.0,0.0,0.05,1.0,2024-10-13,2024-10-13,1,0,90.0,0.86,0.211,12.5,Reactivation Offer
CUST035535,1107,1,602.81,1,602.81,1,1,0.0,0.0,0.05,1.0,2021-12-18,2021-12-18,1,0,90.0,12.3,1.0,16.22,Reactivation Offer
CUST035536,244,5,3138.07,10,627.614,5,4,0.0,0.0,0.06,0.0039463299131807,2020-11-10,2024-04-29,1267,2,316.8,0.77,0.6685,85.92,VIP Winback Alert
CUST035538,131,4,2481.94,13,620.485,4,4,0.0,0.0,0.05,0.0025157232704402,2020-04-14,2024-08-20,1590,2,365.0,0.36,0.3589,81.47,VIP Loyalty Care
CUST035539,199,3,3096.3,8,1032.1,3,3,0.0,0.0,0.1666666666666666,0.0019442644199611,2020-03-24,2024-06-13,1543,1,365.0,0.55,0.5452,80.06,Cross-sell Campaign
CUST035540,960,2,2314.15,6,1157.075,2,2,0.0,0.0,0.125,0.0186915887850467,2022-01-28,2022-05-14,107,0,107.0,8.97,1.0,49.95,Reactivation Offer
CUST035541,543,2,2292.2,5,1146.1,2,1,0.0,0.0,0.125,0.0021299254526091,2020-12-09,2023-07-05,939,1,365.0,1.49,1.0,58.65,Re-engagement Push
CUST035542,29,3,2517.72,6,839.2399999999999,3,3,0.0,0.0,0.0,0.0206896551724137,2024-07-09,2024-11-30,145,1,72.5,0.4,0.0795,61.18,Cross-sell Campaign
CUST035543,600,3,2344.04,11,781.3466666666667,3,3,0.0,0.0,0.1166666666666666,0.0050335570469798,2021-09-21,2023-05-09,596,1,298.0,2.01,1.0,64.28,Re-engagement Push
CUST035544,776,1,535.34,4,535.34,1,1,0.0,0.0,0.1,1.0,2022-11-14,2022-11-14,1,0,90.0,8.62,1.0,15.36,Reactivation Offer
CUST035545,11,3,2126.54,9,708.8466666666667,3,2,0.0,0.0,0.0499999999999999,0.0056179775280898,2023-07-04,2024-12-18,534,1,267.0,0.04,0.0301,61.72,Cross-sell Campaign
CUST035546,526,3,1409.88,7,469.96,3,3,0.0,0.0,0.0333333333333333,0.0029673590504451,2020-10-15,2023-07-22,1011,1,365.0,1.44,1.0,59.93,Re-engagement Push
CUST035547,1525,1,367.45,1,367.45,1,1,0.0,0.0,0.05,1.0,2020-10-26,2020-10-26,1,0,90.0,16.94,1.0,13.17,Reactivation Offer
CUST035548,27,2,2872.04,8,1436.02,2,2,0.0,0.0,0.0,0.0036563071297989,2023-06-05,2024-12-02,547,1,365.0,0.07,0.074,58.85,Cross-sell Campaign
CUST035549,72,4,6371.43,15,1592.8575,3,3,0.0,0.0,0.125,0.0037558685446009,2021-11-19,2024-10-18,1065,2,355.0,0.2,0.1973,89.4,VIP Loyalty Care
CUST035550,1256,2,281.51,2,140.755,1,2,0.0,0.0,0.075,0.0084033613445378,2020-11-27,2021-07-22,238,0,238.0,5.28,1.0,29.23,Reactivation Offer
CUST035551,1382,1,641.02,4,641.02,1,1,0.0,0.0,0.15,1.0,2021-03-18,2021-03-18,1,0,90.0,15.36,1.0,16.7,Reactivation Offer
CUST035553,292,2,2630.61,10,1315.305,2,2,0.0,0.0,0.2,0.002004008016032,2021-06-19,2024-03-12,998,1,365.0,0.8,0.8,62.18,Re-engagement Push
CUST035555,1224,2,5322.06,10,2661.03,2,2,0.0,0.0,0.0,0.0303030303030303,2021-06-19,2021-08-23,66,1,66.0,18.55,1.0,63.01,Re-engagement Push
CUST035556,160,2,5319.42,9,2659.71,2,2,0.0,0.5,0.0,0.0020597322348094,2021-11-25,2024-07-22,971,3,365.0,0.44,0.4384,72.6,Friction Resolution
CUST035557,59,2,476.36,4,238.18,2,2,0.0,0.5,0.1,0.0031347962382445,2023-02-02,2024-10-31,638,3,365.0,0.16,0.1616,35.83,Friction Resolution
CUST035558,1253,2,2279.34,6,1139.67,2,2,0.0,0.0,0.05,0.0606060606060606,2021-06-23,2021-07-25,33,0,33.0,37.97,1.0,49.03,Reactivation Offer
CUST035559,136,4,4649.42,16,1162.355,4,2,0.0,0.0,0.0375,0.0033585222502099,2021-05-13,2024-08-15,1191,2,365.0,0.37,0.3726,88.48,VIP Loyalty Care
CUST035561,1074,3,1956.45,4,652.15,3,2,0.0,0.0,0.05,0.0044117647058823,2020-03-12,2022-01-20,680,1,340.0,3.16,1.0,61.74,Re-engagement Push
CUST035562,61,7,6960.280000000001,26,994.3257142857144,7,5,0.0,0.0,0.0571428571428571,0.0046022353714661,2020-08-31,2024-10-29,1521,2,253.5,0.24,0.1671,98.19,VIP Loyalty Care
CUST035563,534,2,1273.9,7,636.95,2,2,0.0,0.0,0.05,0.005089058524173,2022-06-17,2023-07-14,393,1,365.0,1.46,1.0,42.47,Re-engagement Push
CUST035564,211,3,3742.45,10,1247.4833333333331,3,3,0.3333333333333333,0.0,0.15,0.0116279069767441,2023-09-18,2024-06-01,258,1,129.0,1.64,0.5781,69.67,Cross-sell Campaign
CUST035565,836,1,1008.49,3,1008.49,1,1,0.0,0.0,0.15,1.0,2022-09-15,2022-09-15,1,0,90.0,9.29,1.0,20.89,Reactivation Offer
CUST035566,48,3,1648.71,7,549.57,3,3,0.0,0.0,0.0333333333333333,0.0037735849056603,2022-09-09,2024-11-11,795,1,365.0,0.13,0.1315,59.94,Cross-sell Campaign
CUST035567,245,2,2884.23,8,1442.115,2,1,0.0,0.5,0.025,0.0025641025641025,2022-03-11,2024-04-28,780,3,365.0,0.67,0.6712,61.56,Friction Resolution
CUST035568,1202,1,371.2,1,371.2,1,1,0.0,0.0,0.1,1.0,2021-09-14,2021-09-14,1,0,90.0,13.36,1.0,13.22,Reactivation Offer
CUST035569,13,3,3771.35,8,1257.1166666666668,3,2,0.0,0.0,0.0,0.0022354694485842,2021-04-15,2024-12-16,1342,1,365.0,0.04,0.0356,81.7,Cross-sell Campaign
CUST035570,105,4,2726.36,7,681.59,4,4,0.0,0.0,0.0625,0.0023696682464454,2020-02-02,2024-09-15,1688,2,365.0,0.29,0.2877,83.91,VIP Loyalty Care
CUST035571,344,4,4016.45,12,1004.1125,4,4,0.0,0.25,0.1,0.0027662517289073,2020-02-05,2024-01-20,1446,2,365.0,0.94,0.9425,89.15,VIP Winback Alert
CUST035572,793,3,1132.41,7,377.47,3,2,0.3333333333333333,0.0,0.1666666666666666,0.0029239766081871,2020-01-07,2022-10-28,1026,1,365.0,2.17,1.0,57.1,Re-engagement Push
CUST035573,1016,2,1842.33,5,921.165,2,1,0.0,0.0,0.05,0.0158730158730158,2021-11-14,2022-03-19,126,0,126.0,8.06,1.0,45.72,Reactivation Offer
CUST035574,932,1,505.93,1,505.93,1,1,0.0,0.0,0.1,1.0,2022-06-11,2022-06-11,1,0,90.0,10.36,1.0,14.98,Reactivation Offer
CUST035575,243,1,1995.81,3,1995.81,1,1,0.0,0.0,0.0,1.0,2024-04-30,2024-04-30,1,0,90.0,2.7,0.6658,31.28,Reactivation Offer
CUST035576,591,2,1966.45,4,983.225,2,2,0.0,0.0,0.05,0.010752688172043,2022-11-14,2023-05-18,186,1,186.0,3.18,1.0,47.53,Re-engagement Push
CUST035577,420,3,3256.07,7,1085.3566666666666,3,3,0.0,0.0,0.05,0.0031055900621118,2021-03-15,2023-11-05,966,1,365.0,1.15,1.0,75.06,Re-engagement Push
CUST035578,277,5,6510.21,15,1302.042,5,4,0.0,0.2,0.03,0.0049554013875123,2021-06-23,2024-03-27,1009,2,252.2,1.1,0.7589,91.41,VIP Winback Alert
CUST035579,271,1,39.23,1,39.23,1,1,0.0,0.0,0.05,1.0,2024-04-02,2024-04-02,1,0,90.0,3.01,0.7425,9.64,Reactivation Offer
CUST035580,895,2,1623.54,7,811.77,2,2,0.0,0.0,0.05,0.0021574973031283,2020-01-04,2022-07-18,927,1,365.0,2.45,1.0,52.07,Re-engagement Push
CUST035581,1374,3,5550.14,12,1850.0466666666669,2,3,0.0,0.0,0.0333333333333333,0.0101010101010101,2020-06-03,2021-03-26,297,2,148.5,9.25,1.0,74.67,VIP Winback Alert
CUST035582,183,5,1607.48,10,321.496,5,4,0.2,0.0,0.11,0.003720238095238,2020-10-25,2024-06-29,1344,2,336.0,0.54,0.5014,73.75,VIP Winback Alert
CUST035583,52,1,111.94,1,111.94,1,1,0.0,0.0,0.0,1.0,2024-11-07,2024-11-07,1,0,90.0,0.58,0.1425,10.31,Reactivation Offer
CUST035584,349,7,2509.7,16,358.5285714285714,6,5,0.0,0.0,0.0857142857142857,0.0053846153846153,2020-06-25,2024-01-15,1300,2,216.7,1.61,0.9562,83.05,VIP Winback Alert
CUST035585,448,2,631.23,3,315.615,2,2,0.0,0.0,0.025,0.0025477707006369,2021-08-15,2023-10-08,785,1,365.0,1.23,1.0,39.5,Re-engagement Push
CUST035586,201,2,3119.98,9,1559.99,2,1,0.0,0.0,0.1,0.0120481927710843,2023-12-29,2024-06-11,166,1,166.0,1.21,0.5507,56.57,Cross-sell Campaign
CUST035587,930,2,1316.8100000000002,8,658.4050000000001,2,2,0.0,0.0,0.025,0.0027548209366391,2020-06-18,2022-06-13,726,1,365.0,2.55,1.0,46.59,Re-engagement Push
CUST035588,113,3,2514.46,6,838.1533333333333,3,2,0.0,0.0,0.05,0.0018714909544603,2020-04-19,2024-09-07,1603,1,365.0,0.31,0.3096,76.31,Cross-sell Campaign
CUST035589,1031,2,2044.18,6,1022.09,2,2,0.0,0.0,0.0,0.0263157894736842,2021-12-19,2022-03-04,76,0,76.0,13.57,1.0,47.27,Reactivation Offer
CUST035590,139,1,41.87,1,41.87,1,1,0.0,0.0,0.05,1.0,2024-08-12,2024-08-12,1,0,90.0,1.54,0.3808,9.66,Reactivation Offer
CUST035591,115,3,3538.85,11,1179.6166666666666,3,2,0.0,0.0,0.0833333333333333,0.0018587360594795,2020-04-06,2024-09-05,1614,1,365.0,0.32,0.3151,82.89,Cross-sell Campaign
CUST035592,1153,1,333.54,2,333.54,1,1,0.0,0.0,0.1,1.0,2021-11-02,2021-11-02,1,0,90.0,12.81,1.0,12.75,Reactivation Offer
CUST035593,1154,3,2769.84,11,923.28,3,3,0.0,0.3333333333333333,0.0833333333333333,0.0113207547169811,2021-02-10,2021-11-01,265,1,132.5,8.71,1.0,64.3,Re-engagement Push
CUST035594,954,3,1026.5500000000002,7,342.1833333333334,3,3,0.3333333333333333,0.0,0.0666666666666666,0.0046224961479198,2020-08-10,2022-05-20,649,1,324.5,2.94,1.0,51.58,Re-engagement Push
CUST035595,35,5,4697.52,16,939.504,5,3,0.0,0.2,0.03,0.0043215211754537,2021-09-25,2024-11-24,1157,2,289.2,0.12,0.0959,90.79,VIP Loyalty Care
CUST035596,235,4,4591.4400000000005,14,1147.86,4,4,0.0,0.0,0.05,0.0076190476190476,2022-12-01,2024-05-08,525,2,175.0,1.34,0.6438,80.79,VIP Winback Alert
CUST035597,620,2,1351.19,5,675.595,2,2,0.0,0.0,0.125,0.005181347150259,2022-03-30,2023-04-19,386,1,365.0,1.7,1.0,43.22,Re-engagement Push
CUST035598,4,2,1784.09,7,892.0450000000001,2,2,0.0,0.0,0.05,0.0065573770491803,2024-02-25,2024-12-25,305,1,305.0,0.01,0.011,46.92,Cross-sell Campaign
CUST035599,474,1,419.72,1,419.72,1,1,0.0,0.0,0.05,1.0,2023-09-12,2023-09-12,1,0,90.0,5.27,1.0,13.83,Reactivation Offer
CUST035600,967,1,168.94,3,168.94,1,1,0.0,0.0,0.1,1.0,2022-05-07,2022-05-07,1,0,90.0,10.74,1.0,10.91,Reactivation Offer
CUST035601,840,5,6284.6,17,1256.92,5,4,0.0,0.0,0.04,0.0067114093959731,2020-08-28,2022-09-11,745,2,186.2,4.51,1.0,88.27,VIP Winback Alert
CUST035602,1000,1,381.59,2,381.59,1,1,0.0,0.0,0.0,1.0,2022-04-04,2022-04-04,1,0,90.0,11.11,1.0,13.36,Reactivation Offer
CUST035603,235,2,3076.53,7,1538.265,2,2,0.0,0.0,0.05,0.0022321428571428,2021-11-25,2024-05-08,896,1,365.0,0.64,0.6438,64.08,Re-engagement Push
CUST035604,430,3,2835.85,7,945.2833333333332,3,3,0.0,0.0,0.0833333333333333,0.0022371364653243,2020-02-24,2023-10-26,1341,1,365.0,1.18,1.0,76.61,Re-engagement Push
CUST035605,381,1,1759.46,4,1759.46,1,1,0.0,0.0,0.15,1.0,2023-12-14,2023-12-14,1,0,90.0,4.23,1.0,28.96,Reactivation Offer
CUST035606,373,3,3449.39,8,1149.7966666666666,3,2,0.0,0.0,0.1333333333333333,0.0022026431718061,2020-03-31,2023-12-22,1362,1,365.0,1.02,1.0,80.45,Re-engagement Push
CUST035607,804,2,1567.1999999999998,7,783.5999999999999,2,1,0.0,0.0,0.125,0.0259740259740259,2022-08-02,2022-10-17,77,0,77.0,10.44,1.0,42.48,Reactivation Offer
CUST035608,1057,4,4806.8,12,1201.7,4,3,0.25,0.0,0.0,0.0053191489361702,2020-01-17,2022-02-06,752,2,250.7,4.22,1.0,83.8,VIP Winback Alert
CUST035609,136,5,4753.28,13,950.656,5,5,0.0,0.0,0.07,0.0045085662759242,2021-08-03,2024-08-15,1109,2,277.2,0.49,0.3726,90.34,VIP Loyalty Care
CUST035610,177,1,105.75,2,105.75,1,1,0.0,0.0,0.2,1.0,2024-07-05,2024-07-05,1,0,90.0,1.97,0.4849,10.25,Reactivation Offer
CUST035611,132,5,5527.6900000000005,19,1105.538,4,4,0.0,0.0,0.06,0.0041254125412541,2021-04-26,2024-08-19,1212,2,303.0,0.44,0.3616,92.88,VIP Loyalty Care
CUST035612,775,2,690.0899999999999,7,345.045,2,2,0.0,0.0,0.125,0.0512820512820512,2022-10-08,2022-11-15,39,0,39.0,19.87,1.0,32.47,Reactivation Offer
CUST035613,209,4,2205.25,7,551.3125,4,3,0.0,0.25,0.0625,0.0027434842249657,2020-06-07,2024-06-03,1458,2,365.0,0.57,0.5726,78.05,VIP Winback Alert
CUST035614,1296,1,1028.08,2,1028.08,1,1,0.0,0.0,0.15,1.0,2021-06-12,2021-06-12,1,0,90.0,14.4,1.0,21.12,Reactivation Offer
CUST035615,789,2,2951.4700000000003,8,1475.735,2,1,0.0,0.0,0.025,0.0185185185185185,2022-07-17,2022-11-01,108,0,108.0,7.31,1.0,54.92,Reactivation Offer
CUST035616,31,4,2243.17,8,560.7925,4,3,0.0,0.0,0.1,0.0022434099831744,2020-01-12,2024-11-28,1783,2,365.0,0.08,0.0849,80.15,VIP Loyalty Care
CUST035617,248,4,1971.73,12,492.9325,4,3,0.0,0.0,0.0625,0.0030234315948601,2020-09-11,2024-04-25,1323,2,365.0,0.68,0.6795,74.62,VIP Winback Alert
CUST035618,636,2,1452.29,8,726.145,2,2,0.0,0.0,0.2,0.0023041474654377,2020-11-17,2023-04-03,868,1,365.0,1.74,1.0,49.62,Re-engagement Push
CUST035619,407,4,4744.48,12,1186.12,4,3,0.0,0.0,0.025,0.0068728522336769,2022-04-16,2023-11-18,582,2,194.0,2.1,1.0,81.72,VIP Winback Alert
CUST035620,1159,3,1547.65,4,515.8833333333333,3,2,0.0,0.0,0.1666666666666666,0.0055045871559633,2020-05-01,2021-10-27,545,1,272.5,4.25,1.0,56.07,Re-engagement Push
CUST035621,295,3,3647.16,11,1215.72,2,3,0.0,0.0,0.0833333333333333,0.0026619343389529,2021-02-07,2024-03-09,1127,1,365.0,0.81,0.8082,78.88,Re-engagement Push
CUST035622,437,2,1595.0,6,797.5,2,2,0.0,0.0,0.075,0.1428571428571428,2023-10-06,2023-10-19,14,1,15.0,29.13,1.0,42.21,Re-engagement Push
CUST035623,436,2,978.22,2,489.11,2,2,0.0,0.0,0.075,0.0040322580645161,2022-06-12,2023-10-20,496,1,365.0,1.19,1.0,40.25,Re-engagement Push
CUST035624,1100,3,1294.8300000000002,7,431.61000000000007,3,2,0.0,0.0,0.0999999999999999,0.0076530612244897,2020-11-29,2021-12-25,392,1,196.0,5.61,1.0,51.8,Re-engagement Push
CUST035625,576,4,3239.13,9,809.7825,4,3,0.0,0.0,0.1625,0.0039100684261974,2020-08-14,2023-06-02,1023,2,341.0,1.69,1.0,81.14,VIP Winback Alert
